,index,content,score,sentiment,preprocessed
2751,1099,Ketika menggunakan wifi membuka aplikasi terasa lebih berat. Menu2nya tidak bisa terbuka dengan lancar..,2,negative,wifi buka aplikasi asa berat menu buka lancar
2752,1543,Jadi mahal biaya setoran nya.. Ga semurah sebelum laku platformnya,2,negative,mahal biaya setor murah platform
2753,748,"Untuk transaksi nya mudah dan simpel. tapi pajak transaksi nya besar banget 10% misal depo 10jt pas beli crypto tinggal 9jt, gila apa gk tuh pajaknya..👎👎👎",1,negative,transaksi mudah simpel pajak transaksi banget depo juta pas beli crypto tinggal juta gila pajak
2754,2755,Ini konversi saldo kecil dri kpn tahun kagak bisa2,3,negative,konversi saldo tahun
2755,662,"Udah munculin dotdown tapi jumlah coin saya kok hilang?? Apakah ini namanya perampokan,, tolong kembalikan coin dotdown saya,, yg profesional klau buat aplikasi,, saya ada buktinya,, jumlah coin sya sebelumnya",1,negative,munculin dotdown coin hilang nama ampo tolong coin dotdown profesional aplikasi bukti coin
2756,480,Banyak sekali macam nya kalau wd .. Kalau deposit gampang sekali kacau toko crypto.. Pake kode otenfikasi goegle lah .. Cukup email sama sms aja ngapa bikin tambah aplikasi ribet sekali ..,1,negative,wd deposit gampang kacau toko crypto pakai kode otenfikasi goegle email sms bikin aplikasi ribet
2757,2138,"Ada sedikit pertanyaan untuk tokocrypto, kenapa sekarang ketika melakukan wd crypto ke exchange atau ke wallet dex tidak bisa, malah selalu dianggap saldo 0,mohon penjelasannya",3,negative,tokocrypto wd crypto exchange wallet dex anggap saldo
2758,871,"Gak jelas aplikasinya udah 10x verifikasi email selalu salah,padahal kode yang di masukkan benar tapi pas di verifikasi salah terus",1,negative,aplikasi verifikasi email salah kode pas verifikasi salah
2759,1453,"Cara agar kcy gimana min,masa mendaftar aja gak bisa sih,kode verifikasi gak ada dikirik melalui email,tpi harus ada kodenya biar bisa.",2,negative,kcy min daftar sih kode verifikasi kirik email kode biar
2760,2952,"Sekarang sisa saldo kecil tidak bisa dikonversikan ke TKO,saran saya jgn dihentikan konversi saldo kecil ke saldo TKO",3,negative,sisa saldo konversi tko saran henti konversi saldo saldo tko
2761,549,"Aplikasi sangat buruk, saya deposit dan trade bisa tetapi saat melakukan penarikan idr selalu tidak bisa.sistemnya kurang jelas hati2 aja yg masih memakai apk ini sangat merugikan",1,negative,aplikasi buruk deposit trade tari rupiah sistem hati pakai rugi
2762,2020,"Waduh... Bahaya nih Apk, Semua Ulasan dibawah bintang 4, Rating Jelek Pelayanan Costumer service hanya di Jawab AI berarti tindak lanjut tidak dilakukan manusia, deposit saya gak masuk, Apk Gak responsif",3,negative,bahaya nih ulas bintang rating jelek layan costumer service ai tindak manusia deposit responsif
2763,2708,"Kenapa setelah verifikasi kyc lvl 1 saya tidak dapat 3 TKO? Liat dieventnya katanya Otomasis,tapi kenapa gak ada",3,negative,verifikasi kyc level tko dieventnya otomasis
2764,742,"Segera uninstall ajah aplikasi ini dari hp kalian , aplikator sengaja bikin kalian bakal susah WD karena pakai otentikasi Google yg selalu di tolak alias di bilang salah waktu di input ... kode SMS & kode verifikasi email harusnya udah lebih dari cukup tapi sepertinya mereka emang sengaja mau menahan Uang2 kalian !!! Layak di buang aplikasi ini",1,negative,uninstall aplikasi handphone aplikator sengaja bikin susah wd pakai otentikasi google tolak alias bilang salah waktu input kode sms kode verifikasi email sengaja tahan uang layak buang aplikasi
2765,2415,Kenapa setelah upgrade aplikasi tidak bisa dibuka ya?? Mohon dibantu.,3,negative,tingkat aplikasi buka bantu
2766,2637,Proses pembelian kadang membutuhkan waktu agak lama...,3,negative,proses beli kadang butuh waktu
2767,2566,"Lambat kali kirim kode verifikasinya, alhasil saya jadi gak bisa login2 dari semalm...adoyy.... 🤪",3,negative,lambat kirim kode verifikasi alhasil login semalm adoyy
2768,2292,Uang tidak dapat diwithdraw . Mohon penjelasannya?,3,negative,uang diwithdraw
2769,1909,"Hi admin, mau nanya, akun ku stuck di verifikasi id kenapa ya? Kalau dijawab saya kasih bintang 5, thank u",2,negative,hi admin akun ku stuck verifikasi id kasih bintang terima kasih
2770,790,"Aplikasi aneh verifikasi KTP gagal mulu udah ngulang berkali-kali sama aja, mending pake aplikasi Pintu langsung diacc verifikasi mudah.",1,negative,aplikasi aneh verifikasi kartu tanda duduk gagal mulu ulang mending pakai aplikasi pintu diacc verifikasi mudah
2771,2120,"Platformnya sudah oke banget, saya kasih bintang 3 karena boros banget paket datanya alias agak berat, kepada developer agar di pertimbangkan untuk di perbaiki",3,negative,platform oke banget kasih bintang boros banget paket data alias berat developer timbang
2772,1446,"Gatau ah kesel aja, udah lebih dari 5kali ngisi data diri. Ehh tetep aja salah, gamau maju. Kesel jadinya kan, gatau deh kenapa orang2 seneng bgt pake ini aplikasi:( nyesel akutu klo ribet pas verifikasi",2,negative,tau ah kesal isi data eh salah maju kesal tau deh senang banget pakai aplikasi sesal ribet pas verifikasi
2773,247,"Pada awal nya sangat mudah di gunakan, tetapi sekarang kode google authentic di bilang eror terus, solusi ny reset. Sudah di reset waktu aktifin berhasil pas pake kode ny untuk penarikan di bilang salah terus. Chat live suport ny malah suruh reset lagi. Itu bukan solusi ketika saya sudah reset tpi kode ny masih eror dan tidak bisa digunakan!",1,negative,mudah kode google authentic bilang eror solusi reset reset waktu aktifin hasil pas pakai kode tari bilang salah chat live suport suruh reset solusi reset kode eror
2774,829,"sepertinya verifikasi email menjadi celah agar uang kita nyangkut di sini. Sudah berpuluh kali dicoba. ""Customer support"" juga tidak memberikan solusi, hanya memberikan saran2, yg mana saran2 tersebut bisa kita searching sendiri di google. Saya tegaskan, sy sudah periksa segala folder di email saya. Email saya tidak penuh, buktinya email2 lain bisa masuk. Menyesal sekali saya pindah dari platform sebelah karena tertarik review salah satu influencer crypto.",1,negative,verifikasi email celah uang puluh coba customer support solusi saran saran cari google periksa folder email email penuh bukti email sesal pindah platform belah tarik review salah influencer crypto
2775,1124,Aplikasi nya payah sudah masukan email sama sandi yang benar saja tetep dianggap salah ....nyesel saya sudah deposit tidak bisa di buka aplikasi nya.saran buat developer benerin aplikasinya ...,2,negative,aplikasi payah email sandi anggap salah sesal deposit buka aplikasi saran developer aplikasi
2776,2720,"Hi minnn, knp belakangan ini nerima kode otp buat login lama ya🥲",3,negative,hi minnn terima kode otp login
2777,626,"Tolong segera perbaiki fitur konversi saldo kecil, minimal kasih kejelasan, karena saya sering trading dimacam-macam koin sehingga saldo kecil2nya ketahan gitu aja klo ditotalin lumayan.",1,negative,tolong fitur konversi saldo minimal kasih trading koin saldo tahan ditotalin lumayan
2778,347,"Tolong di permudah Verifikasinya, sudah berkali kali ulangin daftar dg email yg beda. Kemarin GG di verfal2, sekarang malah GG bisa kirim identitas ( informasi pengiriman kyc salah ) ini gimana tolong segera direspon.",1,negative,tolong mudah verifikasi ulangin daftar email beda kemarin verfal kirim identitas informasi kirim kyc salah tolong direspon
2779,278,"Akhir akhir ini saya sangat kesulitan untuk melakukan autentikasi dengan keamanan google authenticator Saat ingin login akun, dan transaksi lainnya. Saat mau masuk kode keamanan Google selalu gagal. Mohon bantuannya.kalau sudah di perbaiki saya naikin bintang nya. Terima kasih.",1,negative,sulit autentikasi aman google authenticator login akun transaksi kode aman google gagal bantu bintang terima kasih
2780,1783,"Toko crypto payah maintenance mulu,pas coin lg pump gede2an gak bisa TP...",2,negative,toko crypto payah maintenance mulu pas coin pump gede
2781,2280,Kasih bintang 3 dulu.. Saya daftar tapi tidak ada refrensi sedangkan diminta kode referral kalau tidak ada refrensi/Refferal apa tidak bisa daftar?,3,negative,kasih bintang daftar referensi kode referral referensi refferal daftar
2782,655,"Sdh install, mau verifikasi susahnya minta ampun. Ambil foto minta mata kedip trs mulut dibuka, sdh dituruti ttp gak bisa diverifikasi, payaaaahh. Trs aku hapus deh apk nya.",1,negative,install verifikasi susah ampun ambil foto kedip mulut buka verifikasi payaaaahh hapus deh
2783,1213,"Mengapa saya daftar tidak bisa KYC ,nama saya tidak terdaftar dlm Dukcapil katanya Aplikasi,padahal sudah saya cek di Dukcapil dan terdaftar",2,negative,daftar kyc nama daftar dukcapil aplikasi cek dukcapil daftar
2784,838,"Payah mau tarik dana ribet. Ada otp SMS, otp email, ada pake google auth segala. Payah. Otp SMS aja cukup. Udah gitu ada biaya lagi",1,negative,payah tarik dana ribet otp sms otp email pakai google auth payah otp sms biaya
2785,2624,"Saya kasih bintang 3 aja ya, soalnya saya veripikasi udh 3 hari masih di proses, belum lolos juga. Tolong dong di percepat supaya saya bisa deposit🙏",3,negative,kasih bintang veripikasi proses lolos tolong cepat deposit
2786,2588,tolong di hapus aja authenticator nya biar lebih mudah cukup pakai email sama nomr hp aj udah cukup untk ke amanan,3,negative,tolong hapus authenticator biar mudah pakai email nomr handphone aman
2787,2350,"Platformnya bagus, tapi sayang tidak bisa menampilkan posisi portofolio sedang floating loss atau profit 😂",3,negative,platform bagus sayang tampil posisi portofolio floating loss profit
2788,1709,Saya melakukan kyc sudah sesuai dengan KTP tapi tidak terdaftar di dukcapil balasan nya TDK ada support center nya lagi apl gimana ini,2,negative,kyc sesuai kartu tanda duduk daftar dukcapil balas support center apl
2789,2023,"Untuk event nya tolong agar di perjelas lagi, soalnya orang orang yang daftar tokocrypto melalui event yang masih berjalan tidak semua mendapatkan Reward, alhasil mereka yang daftar menyesal di karenakan tidak dapat reward apa apa dari tokocrypto, dan menurut saya event itu cuma pajangan doang agar orang orang mau daftar, dan kalo sudah daftar tidak mendapatkan apa apa",3,negative,event tolong daftar tokocrypto event jalan reward alhasil daftar sesal reward tokocrypto event pajang doang daftar daftar
2790,976,"Katanya kyc dapat TKO, tapi nyatanya gak dpt apa apa,,,,penipu,, jangan download aplikasi ini,,,gk ada untungnya,,semua eventnya palsu Hubungi cs juga percuma tidak bisa membantu berbelit belit",1,negative,kyc tko tipu unduh aplikasi untung acara palsu hubung rekan bantu belit belit
2791,445,"Pertama sih mudah di pergunakan untuk pemula tapi untuk proses WD ribet bnget OTP sampe 3kali (SMS,EMAIL,OTP GOOGLE) sedangkan untuk deposit aja cuma pake VA selesai mohon untuk proses WD di permudah min pake 2 OTP aja cukup. error mulu pake otentikasi googlenya",1,negative,sih mudah proses wd ribet banget otp sms email otp google deposit pakai va selesai proses wd mudah min pakai otp error mulu pakai otentikasi googlenya
2792,617,"Exchange terbaik sebenarnya. Jika market meledak pun Tokocrypto tetap bisa diakses. G seperti toko sebelah. Tapi ada satu hal yang membuat kecewa yaitu, tidak bisa verifikasi ulang pada akun yg gagal. Kenapa harus membuat akun baru, untuk melakukan verifikasi. Dimarket indodax, binance. Dapat verifikasi ulang jika akun gagal. Saya kecewa. Saya tunggu kebijakan nya untuk merubah bintang",1,negative,exchange market ledak tokocrypto akses toko belah kecewa verifikasi ulang akun gagal akun verifikasi dimarket indodax binance verifikasi ulang akun gagal kecewa tunggu bijak ubah bintang
2793,1474,"Address wallet saya di akun tokocrypto kenapa berubah ya? Mohon dikembalikan seperti semula, Saya mau live chat tapi sekarang yang jawab bot gak nyambung",2,negative,address wallet akun tokocrypto ubah live chat bot sambung
2794,1778,"Cara penarikan nya sama susah uang saya mendem, google pengesahan auontetic nya gak palid ajah makin jelek ajah",2,negative,tari susah uang mendem google kesah auontetic palid jelek
2795,2517,"Tolong pihak tokocrypto hapus akun saya atas nama NURALILI karna saya telah di tipu orang ,saya kyc pke data pribadi saya..jika suatu saat nanti sda tagihan atau selain nya itu saya tdk bertanghung jawab terimakasih kak.",3,negative,tolong tokocrypto hapus akun nama nuralili tipu kyc pakai data pribadi sda tagih bertanghung terima kasih kak
2796,1244,Hallo toko cripto? Saya punya kendala kendalanya adalah saya ngestuck di bagian login tokoceipto yang mempunyai 2 opsi yaitu opsi 2FA dan Kirim akun sms yang dimana keduanya tidak bisa dan sudah beberapa kali saya coba pada opsi kirim sms akun saya berhalangan karena nomor hp yang saya daftarkan di akun itu tiba2 mati kartunya bollehkah saya meminta bantuan untuk mengubah nomor telpon tersebut? Di mohon responnya karena sudah 1 hari saya tidak bisa login dan memantau cripto yang saya tinggalkan,2,negative,toko cripto kendala kendala ngestuck login tokoceipto opsi opsi fa kirim akun sms coba opsi kirim sms akun halang nomor handphone daftar akun mati kartu bollehkah bantu ubah nomor telepon responnya login pantau cripto tinggal
2797,2995,Mohon rentang waktu antara jual dan beli harganya jangan selisih banyak....supaya para member tidak kecewa .....dan segera ditindak lanjuti oleh pihak tokocrypto,3,negative,rentang waktu jual beli harga selisih member kecewa tindak tokocrypto
2798,2552,Jumlah koin yang di jual kenapa gak bisa di jual max? Pasti selalu ada sisa nominal nya di belakang koma.. tolong upgrade software tko,3,negative,koin jual jual max sisa nominal koma tolong tingkat software tko
2799,547,Sayang sekali saya instal aplikasinya ..dan suda daftar akun tapi pas KYC sulitnya mintak ampun gak kayak indodax/binance muda daftar dan kyc nya.kenapa kok di persulit KYC nya padahal uda benar data2 saya kok pengiriman kyc salah melulu hemmmm kecewa Bangett.,1,negative,sayang instal aplikasi daftar akun pas kyc sulit mintak ampun kayak indodax binance muda daftar kyc sulit kyc data kirim kyc salah melulu hemmmm kecewa banget
2800,2210,"Antusias banget sama aplikasi yg 1 ini, tapi sudah 3 hari akun gw blm selesai diverikasi, mengakibatkan gw blm bisa trading dan hanya lihat2 saja. Ini menjengkelkan sekali.",3,negative,antusias banget aplikasi akun gue selesai diverikasi akibat gue trading jengkel
2801,1623,Alamat bener nama bener seuai ktp tetep aja gak bisa daptar selalu salah selalu salah aplikasi buruk cuman habisin kauota doang,2,negative,alamat nama uai kartu tanda duduk daptar salah salah aplikasi buruk habis kauota doang
2802,263,"HONEST REVIEW, TRUE STORY Ini aplikasi lawak banget, dia yang bikin event, udah ikutan udah dapat reward ya di tunggu 30 hari kerja, setelah itu malah di bilang tidak memenuhi syarat untuk medapatkan reward.",1,negative,honest review true cerita aplikasi lawak banget bikin event reward tunggu bilang penuh syarat medapatkan reward
2803,1397,"Saya daftar ga bisa bisa, kode verifikasi salah, padahal udah ikutin yg dikirim ke email , haduh ga jelas jadi malas",2,negative,daftar kode verifikasi salah kirim email aduh malas
2804,2353,Verifikasi email kok ndak ada email masuk ya?? Udah saya refresh berkali2 tp tidak ada email masuk. Apa karena hash minggu. Sementara bintang 3 dulu,3,negative,verifikasi email email refresh email hash minggu bintang
2805,1815,tolong dong segera di proses identifikasi saya lama banget di acceptnya.,2,negative,tolong proses identifikasi banget acceptnya
2806,353,"Bener untuk review 1, yang ngalamin WD ribeeeeet, saya jg ngalamin. Apalagi skrg lg turun drastis. Makin abis tu saldo, kalo ga cepet² ditarik. Nyesel gw daftar apk ini. WD nya woy jangan dipersulit. Nonton fi youtube cuma sekedar konten. Tp nyatanya SUPER RIBEEETTT., NOT RECOMENDED APK",1,negative,review alami wd ribeeeeet alami turun drastis habis saldo cepat tarik sesal gue daftar wd oi sulit tonton fi youtube konten super ribeeettt not recomended
